code,EMIS_term,product_name,substance_name,formulation,administration_route
9677541000033114,Aymes Complete liquid vanilla (Aymes International Ltd),Aymes Complete liquid vanilla,NA,Gastroenteral liquid,NA
9677641000033110,Aymes Complete liquid strawberry (Aymes International Ltd),Aymes Complete liquid strawberry,NA,Gastroenteral liquid,NA
9677741000033118,PKU Air15 green liquid (Vitaflo International Ltd),PKU Air15 green liquid,NA,Liquid,NA
9677841000033111,PKU Air15 gold liquid (Vitaflo International Ltd),PKU Air15 gold liquid,NA,Liquid,NA
9678041000033117,PKU Air20 gold liquid (Vitaflo International Ltd),PKU Air20 gold liquid,NA,Liquid,NA
9678141000033118,PKU Air20 green liquid (Vitaflo International Ltd),PKU Air20 green liquid,NA,Liquid,NA
9678241000033113,Wilate 1000 powder and solvent for solution for infusion vials (Octapharma Ltd),Wilate 1000 powder and solvent for solution for infusion vials,Factor VIII/ von Willebrand factor,Powder and solvent for solution for infusion,Intravenous
9678441000033114,PKU Air15 liquid (Flavour Not Specified),PKU Air15 liquid,NA,Liquid,NA
9678541000033110,PKU Air20 liquid (Flavour Not Specified),PKU Air20 liquid,NA,Liquid,NA
9678741000033119,"Jade Close Fit multi chamber non-sterile leg bag JECB500S 500ml bag, direct inlet (Jade-Euro-Med)",Jade Close Fit multi chamber non-sterile leg bag,NA,NA,NA
9678841000033112,"Jade Close Fit multi chamber non-sterile leg bag JECB500M 500ml bag, 10cm inlet tube (Jade-Euro-Med)",Jade Close Fit multi chamber non-sterile leg bag,NA,NA,NA
9678941000033116,"Jade Close Fit multi chamber non-sterile leg bag JECB500L 500ml bag, 30cm inlet tube (Jade-Euro-Med)",Jade Close Fit multi chamber non-sterile leg bag,NA,NA,NA
9679041000033113,"Jade Close Fit multi chamber non-sterile leg bag JECB500XL 500ml bag, 38cm inlet tube (Jade-Euro-Med)",Jade Close Fit multi chamber non-sterile leg bag,NA,NA,NA
9679141000033112,Luventa XL 24mg capsules (Fontus Health Ltd),Luventa XL 24mg capsules,Galantamine hydrobromide,Modified-release capsule,Oral
9679241000033117,Luventa XL 8mg capsules (Fontus Health Ltd),Luventa XL 8mg capsules,Galantamine hydrobromide,Modified-release capsule,Oral
9679341000033110,Luventa XL 16mg capsules (Fontus Health Ltd),Luventa XL 16mg capsules,Galantamine hydrobromide,Modified-release capsule,Oral
9680741000033111,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment long medium plus Caramel (Sigvaris Britain Ltd),Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment long medium plus,NA,NA,NA
9680941000033114,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment long extra small plus Caramel (Sigvaris Britain Ltd),Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment long extra small plus,NA,NA,NA
9682741000033112,Daclatasvir 30mg tablets,Daclatasvir 30mg tablets,Daclatasvir dihydrochloride,Tablet,Oral
9682841000033119,Daclatasvir 60mg tablets,Daclatasvir 60mg tablets,Daclatasvir dihydrochloride,Tablet,Oral
9683041000033117,Daklinza 60mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd),Daklinza 60mg tablets,Daclatasvir dihydrochloride,Tablet,Oral
9684041000033119,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment normal medium Caramel (Sigvaris Britain Ltd),Sigvaris Essential Comfortable class 2 (23-32mmHg) panty closed toe lymphoedema garment normal medium,NA,NA,NA
9685141000033119,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty extra open toe lymphoedema garment normal large plus Caramel (Sigvaris Britain Ltd),Sigvaris Essential Comfortable class 2 (23-32mmHg) panty extra open toe lymphoedema garment normal large plus,NA,NA,NA
9685341000033116,Colecalciferol 880unit / Calcium carbonate 2.5g chewable tablets,Colecalciferol 880unit / Calcium carbonate 2.5g chewable tablets,Calcium carbonate/ Colecalciferol,Chewable tablet,Oral
9685741000033115,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty extra closed toe lymphoedema garment normal medium Caramel (Sigvaris Britain Ltd),Sigvaris Essential Comfortable class 2 (23-32mmHg) panty extra closed toe lymphoedema garment normal medium,NA,NA,NA
9686041000033110,TheiCal-D3 1000mg/880unit chewable tablets (Stirling Anglian Pharmaceuticals Ltd),TheiCal-D3 1000mg/880unit chewable tablets,Calcium carbonate/ Colecalciferol,Chewable tablet,Oral
9686441000033118,Sigvaris Essential Comfortable class 2 (23-32mmHg) panty extra closed toe lymphoedema garment normal extra small plus Caramel (Sigvaris Britain Ltd),Sigvaris Essential Comfortable class 2 (23-32mmHg) panty extra closed toe lymphoedema garment normal extra small plus,NA,NA,NA
9686941000033111,Atomoxetine 25mg/5ml oral solution,Atomoxetine 25mg/5ml oral solution,Atomoxetine hydrochloride,Oral solution,Oral
9687041000033112,Urea 5% scalp application,Urea 5% scalp application,Urea,Liquid,Cutaneous
9687141000033111,Eucerin DermoCapillaire Calming urea scalp treatment (Beiersdorf UK Ltd),Eucerin DermoCapillaire Calming urea scalp treatment,Urea,Liquid,Cutaneous
9687241000033116,Sildenafil 12.5mg/5ml oral suspension,Sildenafil 12.5mg/5ml oral suspension,Sildenafil citrate,Oral suspension,Oral
9687341000033114,Aminosalicylic acid gastro-resistant granules 4g sachets sugar free,Aminosalicylic acid gastro-resistant granules 4g sachets sugar free,Aminosalicylic acid,Gastro-resistant granules,Oral
9687541000033119,SuperCheck Plus testing strips (Apollo Medical Technologies Ltd),SuperCheck Plus testing strips,NA,NA,NA
9687641000033118,Trachi-Dress F tracheostomy dressing large 80mm x 100mm TR DRF 0002 (Kapitex Healthcare Ltd),Trachi-Dress F tracheostomy dressing large 80mm x 100mm,NA,NA,NA
9687741000033110,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular extra small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular extra small,NA,NA,NA
9687841000033117,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular small,NA,NA,NA
9687941000033113,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular medium Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular medium,NA,NA,NA
9688041000033111,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular large,NA,NA,NA
9688141000033110,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular extra large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment regular extra large,NA,NA,NA
9688241000033115,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long extra small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long extra small,NA,NA,NA
9688341000033113,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long small,NA,NA,NA
9688441000033119,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long medium Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long medium,NA,NA,NA
9688541000033118,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long large,NA,NA,NA
9688641000033117,Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long extra large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong footpiece lymphoedema garment long extra large,NA,NA,NA
9688741000033114,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular extra small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular extra small,NA,NA,NA
9688941000033112,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular small,NA,NA,NA
9689041000033115,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular medium Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular medium,NA,NA,NA
9689141000033116,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular large,NA,NA,NA
9689241000033111,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular extra large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment regular extra large,NA,NA,NA
9689341000033118,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short extra small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short extra small,NA,NA,NA
9689441000033112,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short small,NA,NA,NA
9689541000033113,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short medium Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short medium,NA,NA,NA
9689641000033114,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short large,NA,NA,NA
9689741000033117,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short extra large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment short extra large,NA,NA,NA
9689841000033110,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long extra small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long extra small,NA,NA,NA
9689941000033119,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long small,NA,NA,NA
9690041000033112,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long medium Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long medium,NA,NA,NA
9690141000033111,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long large,NA,NA,NA
9690241000033116,Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long extra large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong thighpiece lymphoedema garment long extra large,NA,NA,NA
9690341000033114,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular extra small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular extra small,NA,NA,NA
9690541000033119,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular small,NA,NA,NA
9690641000033118,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular medium Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular medium,NA,NA,NA
9690841000033117,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular large,NA,NA,NA
9690941000033113,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular extra large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment regular extra large,NA,NA,NA
9691041000033115,Qufora Onestep hydrophilic catheter male 12Ch 351412 (MacGregor Healthcare Ltd),Qufora Onestep hydrophilic catheter male 12Ch,NA,NA,NA
9691141000033116,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long extra small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long extra small,NA,NA,NA
9691241000033111,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long small Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long small,NA,NA,NA
9691341000033118,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long medium Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long medium,NA,NA,NA
9691541000033113,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long large,NA,NA,NA
9691741000033117,Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long extra large Beige (BSN medical Ltd),Jobst FarrowWrap (30-40mmHg) strong legpiece lymphoedema garment long extra large,NA,NA,NA
9691941000033119,Juzo Easy Fit compression hosiery applicator (Juzo UK Ltd),Juzo Easy Fit compression hosiery applicator,NA,NA,NA
9692041000033113,Juzo Easy Fit XL compression hosiery applicator (Juzo UK Ltd),Juzo Easy Fit XL compression hosiery applicator,NA,NA,NA
9692141000033112,UltraSmooth Plus hydrophilic catheter male 8Ch USP4008 (Peak Medical Ltd),UltraSmooth Plus hydrophilic catheter male 8Ch,NA,NA,NA
9692341000033110,UltraSmooth Plus hydrophilic catheter male 10Ch USP4010 (Peak Medical Ltd),UltraSmooth Plus hydrophilic catheter male 10Ch,NA,NA,NA
9692541000033115,UltraSmooth Plus hydrophilic catheter male 12Ch USP4012 (Peak Medical Ltd),UltraSmooth Plus hydrophilic catheter male 12Ch,NA,NA,NA
9692741000033111,UltraSmooth Plus hydrophilic catheter male 14Ch USP4014 (Peak Medical Ltd),UltraSmooth Plus hydrophilic catheter male 14Ch,NA,NA,NA
9692841000033118,UltraSmooth Plus hydrophilic catheter male 16Ch USP4016 (Peak Medical Ltd),UltraSmooth Plus hydrophilic catheter male 16Ch,NA,NA,NA
9692941000033114,Qufora Onestep hydrophilic catheter female 12Ch 351212 (MacGregor Healthcare Ltd),Qufora Onestep hydrophilic catheter female 12Ch,NA,NA,NA
9693041000033116,UltraSmooth Plus hydrophilic catheter male 18Ch USP4018 (Peak Medical Ltd),UltraSmooth Plus hydrophilic catheter male 18Ch,NA,NA,NA
9693641000033110,Atomoxetine 25mg/5ml oral suspension,Atomoxetine 25mg/5ml oral suspension,Atomoxetine hydrochloride,Oral suspension,Oral
9693741000033118,Nicotinell Support Icemint 2mg medicated chewing gum (Haleon UK Ltd),Nicotinell Support Icemint 2mg medicated chewing gum,Nicotine,Medicated chewing-gum,Oromucosal
9693841000033111,Nicotinell Support Icemint 4mg medicated chewing gum (Haleon UK Ltd),Nicotinell Support Icemint 4mg medicated chewing gum,Nicotine,Medicated chewing-gum,Oromucosal
9693941000033115,Brinzolamide 10mg/ml / Brimonidine 2mg/ml eye drops,Brinzolamide 10mg/ml / Brimonidine 2mg/ml eye drops,Brimonidine tartrate/ Brinzolamide,Eye drops,Ocular
